,Song_title,Word,Count
7011,LAST STARDUST,ame,1
7012,LAST STARDUST,egaita,1
7013,LAST STARDUST,yume,1
7014,LAST STARDUST,no,16
7015,LAST STARDUST,hate,1
7016,LAST STARDUST,furueru,1
7017,LAST STARDUST,kata,1
7018,LAST STARDUST,nurashi,1
7019,LAST STARDUST,aruki,1
7020,LAST STARDUST,tsuzuketa,1
7021,LAST STARDUST,surikireta,1
7022,LAST STARDUST,chiisana,1
7023,LAST STARDUST,te,1
7024,LAST STARDUST,sukima,1
7025,LAST STARDUST,wo,5
7026,LAST STARDUST,umeru,1
7027,LAST STARDUST,made,1
7028,LAST STARDUST,iro,3
7029,LAST STARDUST,kieta,1
7030,LAST STARDUST,kioku,1
7031,LAST STARDUST,hiroi,1
7032,LAST STARDUST,atsumeta,1
7033,LAST STARDUST,itoshisa,1
7034,LAST STARDUST,yasashisa,1
7035,LAST STARDUST,subete,2
7036,LAST STARDUST,nagedashite,1
7037,LAST STARDUST,mo,3
7038,LAST STARDUST,ii,2
7039,LAST STARDUST,nakushita,1
7040,LAST STARDUST,mono,2
7041,LAST STARDUST,mitsuketa,1
7042,LAST STARDUST,nara,2
7043,LAST STARDUST,kizutsuku,2
7044,LAST STARDUST,ga,5
7045,LAST STARDUST,sadame,2
7046,LAST STARDUST,da,2
7047,LAST STARDUST,to,9
7048,LAST STARDUST,shite,2
7049,LAST STARDUST,kokoro,4
7050,LAST STARDUST,wa,2
7051,LAST STARDUST,mada,2
7052,LAST STARDUST,hanatsu,2
7053,LAST STARDUST,saigo,3
7054,LAST STARDUST,stardust,3
7055,LAST STARDUST,maiagare,3
7056,LAST STARDUST,dust,8
7057,LAST STARDUST,ash,4
7058,LAST STARDUST,kanata,3
7059,LAST STARDUST,e,6
7060,LAST STARDUST,negai,3
7061,LAST STARDUST,hahen,3
7062,LAST STARDUST,yo,3
7063,LAST STARDUST,todoke,1
7064,LAST STARDUST,toozakaru,1
7065,LAST STARDUST,tooriame,1
7066,LAST STARDUST,kieteku,1
7067,LAST STARDUST,yoru,1
7068,LAST STARDUST,kaze,1
7069,LAST STARDUST,kodoku,1
7070,LAST STARDUST,dake,1
7071,LAST STARDUST,soba,1
7072,LAST STARDUST,ni,2
7073,LAST STARDUST,tatazundeita,1
7074,LAST STARDUST,eranda,1
7075,LAST STARDUST,tadashisa,1
7076,LAST STARDUST,machigai,1
7077,LAST STARDUST,demo,1
7078,LAST STARDUST,shinjita,1
7079,LAST STARDUST,mamoreta,1
7080,LAST STARDUST,kizu,2
7081,LAST STARDUST,darake,2
7082,LAST STARDUST,garasu,2
7083,LAST STARDUST,wasurekaketa,2
7084,LAST STARDUST,netsu,2
7085,LAST STARDUST,tomosu,2
7086,LAST STARDUST,earth,2
7087,LAST STARDUST,towa,2
7088,LAST STARDUST,brave,3
7089,LAST STARDUST,shine,3
7090,LAST STARDUST,stay,2
7091,LAST STARDUST,the,2
7092,LAST STARDUST,night,2
7093,LAST STARDUST,your,1
7094,LAST STARDUST,sayonara,1
7095,LAST STARDUST,judas,1
7096,LAST STARDUST,hai,1
7097,LAST STARDUST,nare,1
7098,LAST STARDUST,itsuka,1
7099,LAST STARDUST,yowasa,1
7232,Mabayui bakari (眩いばかり),sugu,1
7233,Mabayui bakari (眩いばかり),ni,6
7234,Mabayui bakari (眩いばかり),mienakunaru,1
7235,Mabayui bakari (眩いばかり),n,2
7236,Mabayui bakari (眩いばかり),da,4
7237,Mabayui bakari (眩いばかり),tte,2
7238,Mabayui bakari (眩いばかり),minna,1
7239,Mabayui bakari (眩いばかり),yū,2
7240,Mabayui bakari (眩いばかり),,3
7241,Mabayui bakari (眩いばかり),o,6
7242,Mabayui bakari (眩いばかり),torikoboshite,1
7243,Mabayui bakari (眩いばかり),mo,7
7244,Mabayui bakari (眩いばかり),shintai,1
7245,Mabayui bakari (眩いばかり),wa,3
7246,Mabayui bakari (眩いばかり),urete,1
7247,Mabayui bakari (眩いばかり),shimau,1
7248,Mabayui bakari (眩いばかり),ano,1
7249,Mabayui bakari (眩いばかり),ko,1
7250,Mabayui bakari (眩いばかり),kieta,1
7251,Mabayui bakari (眩いばかり),utsukushī,2
7252,Mabayui bakari (眩いばかり),mama,2
7253,Mabayui bakari (眩いばかり),de,2
7254,Mabayui bakari (眩いばかり),atashi,2
7255,Mabayui bakari (眩いばかり),kureta,1
7256,Mabayui bakari (眩いばかり),kimi,2
7257,Mabayui bakari (眩いばかり),no,5
7258,Mabayui bakari (眩いばかり),kotoba,1
7259,Mabayui bakari (眩いばかり),ga,5
7260,Mabayui bakari (眩いばかり),kirakira,2
7261,Mabayui bakari (眩いばかり),kirā,2
7262,Mabayui bakari (眩いばかり),kono,2
7263,Mabayui bakari (眩いばかり),mune,2
7264,Mabayui bakari (眩いばかり),sasu,2
7265,Mabayui bakari (眩いばかり),kedo,2
7266,Mabayui bakari (眩いばかり),asu,2
7267,Mabayui bakari (眩いばかり),narere,2
7268,Mabayui bakari (眩いばかり),ba,3
7269,Mabayui bakari (眩いばかり),nemureru,2
7270,Mabayui bakari (眩いばかり),hazu,2
7271,Mabayui bakari (眩いばかり),sa,2
7272,Mabayui bakari (眩いばかり),kyō,2
7273,Mabayui bakari (眩いばかり),setsuna,2
7274,Mabayui bakari (眩いばかり),nakushite,2
7275,Mabayui bakari (眩いばかり),ikirarerurashī,2
7276,Mabayui bakari (眩いばかり),te,2
7277,Mabayui bakari (眩いばかり),sekai,3
7278,Mabayui bakari (眩いばかり),iya,1
7279,Mabayui bakari (眩いばかり),na,1
7280,Mabayui bakari (眩いばかり),jibun,1
7281,Mabayui bakari (眩いばかり),bakka,1
7282,Mabayui bakari (眩いばかり),fukuranjau,1
7283,Mabayui bakari (眩いばかり),buzama,1
7284,Mabayui bakari (眩いばかり),dō,2
7285,Mabayui bakari (眩いばかり),ka,1
7286,Mabayui bakari (眩いばかり),oboete,1
7287,Mabayui bakari (眩いばかり),ite,1
7288,Mabayui bakari (眩いばかり),ne,2
7289,Mabayui bakari (眩いばかり),ao,1
7290,Mabayui bakari (眩いばかり),koku,1
7291,Mabayui bakari (眩いばかり),amai,1
7292,Mabayui bakari (眩いばかり),kaori,1
7293,Mabayui bakari (眩いばかり),keseta,1
7294,Mabayui bakari (眩いばかり),eien,1
7295,Mabayui bakari (眩いばかり),yare,1
7296,Mabayui bakari (眩いばかり),ame,1
7297,Mabayui bakari (眩いばかり),fure,1
7298,Mabayui bakari (眩いばかり),niji,1
7299,Mabayui bakari (眩いばかり),mahō,1
7300,Mabayui bakari (眩いばかり),kō,1
7301,Mabayui bakari (眩いばかり),ushirogami,1
7302,Mabayui bakari (眩いばかり),hiku,1
7303,Mabayui bakari (眩いばかり),sō,1
7304,Mabayui bakari (眩いばかり),ryōte,1
7305,Mabayui bakari (眩いばかり),hirogete,1
7306,Mabayui bakari (眩いばかり),toberude,1
7307,Mabayui bakari (眩いばかり),nai,1
7308,Mabayui bakari (眩いばかり),konna,2
7309,Mabayui bakari (眩いばかり),sakebi,1
7310,Mabayui bakari (眩いばかり),kieru,1
7311,Mabayui bakari (眩いばかり),hi,1
7312,Mabayui bakari (眩いばかり),kuru,1
7313,Mabayui bakari (眩いばかり),kīte,1
7314,Mabayui bakari (眩いばかり),hikari,2
7315,March of Time,sore,4
7316,March of Time,wa,9
7317,March of Time,itsumo,1
7318,March of Time,no,16
7319,March of Time,kaerimichi,1
7320,March of Time,fui,1
7321,March of Time,ni,8
7322,March of Time,kuchi,1
7323,March of Time,kazu,1
7324,March of Time,heru,1
7325,March of Time,kara,1
7326,March of Time,sukoshi,1
7327,March of Time,dakedo,1
7328,March of Time,fuan,2
7329,March of Time,naru,2
7330,March of Time,kimi,6
7331,March of Time,chotto,1
7332,March of Time,naname,1
7333,March of Time,ushiro,1
7334,March of Time,gogo,2
7335,March of Time,komorebi,2
7336,March of Time,naka,3
7337,March of Time,de,8
7338,March of Time,dake,3
7339,March of Time,wo,6
7340,March of Time,miteru,2
7341,March of Time,i,2
7342,March of Time,dont,1
7343,March of Time,wanna,1
7344,March of Time,miss,2
7345,March of Time,your,2
7346,March of Time,all,2
7347,March of Time,mabataki,1
7348,March of Time,sae,2
7349,March of Time,every,1
7350,March of Time,little,1
7351,March of Time,thing,1
7352,March of Time,you,2
7353,March of Time,do,1
7354,March of Time,wasureru,1
7355,March of Time,hodo,1
7356,March of Time,kore,1
7357,March of Time,ga,1
7358,March of Time,kakegae,1
7359,March of Time,nai,1
7360,March of Time,kisetsu,1
7361,March of Time,da,1
7362,March of Time,to,1
7363,March of Time,shinjite,1
7364,March of Time,itai,3
7365,March of Time,tada,2
7366,March of Time,yume,3
7367,March of Time,tonari,2
7368,March of Time,waratte,2
7369,March of Time,mata,2
7370,March of Time,sekai,3
7371,March of Time,nanairo,2
7372,March of Time,kawaru,2
7373,March of Time,arifureta,1
7374,March of Time,koi,2
7375,March of Time,uta,2
7376,March of Time,sugite,1
7377,March of Time,yuku,1
7378,March of Time,jikan,2
7379,March of Time,kokoro,1
7380,March of Time,sangatsu,1
7381,March of Time,mama,2
7382,March of Time,otonagenakute,1
7383,March of Time,kyoushitsu,1
7384,March of Time,mado,1
7385,March of Time,mukou,1
7386,March of Time,mada,2
7387,March of Time,everyday,1
7388,March of Time,tameiki,1
7389,March of Time,ever,1
7390,March of Time,since,1
7391,March of Time,ive,1
7392,March of Time,known,1
7393,March of Time,karamawari,1
7394,March of Time,wake,1
7395,March of Time,mo,2
7396,March of Time,naku,1
7397,March of Time,sora,2
7398,March of Time,hikoukigumo,1
7399,March of Time,oikakete,1
7400,March of Time,ita,1
7401,March of Time,hitomi,1
7402,March of Time,yakitsuketai,1
7403,March of Time,furekaketa,1
7404,March of Time,te,1
7405,March of Time,nando,1
7406,March of Time,demo,1
7407,March of Time,kaete,1
7408,March of Time,tsutsumi,1
7409,March of Time,mikonda,1
7410,March of Time,march,1
7411,March of Time,of,1
7412,March of Time,time,1
7413,March of Time,ao,1
7414,March of Time,sugiru,1
7415,March of Time,miagete,1
7416,March of Time,osana,1
7417,March of Time,sugita,1
7418,March of Time,kazoeta,1
7419,March of Time,mou,1
7420,March of Time,inai,1
7421,March of Time,kono,1
7422,March of Time,basu,1
7423,March of Time,tei,1
7424,March of Time,ima,1
7425,March of Time,ano,1
7426,March of Time,hi,1
7427,March of Time,iro,1
7428,March of Time,asenai,1
7429,​marie,aimermarieの歌詞,1
7445,​marie,marie,3
7631,Mine,futari,2
7632,Mine,wo,15
7633,Mine,shitte,3
7634,Mine,kisetsu,2
7635,Mine,shitta,3
7636,Mine,kokoro,3
7637,Mine,ga,2
7638,Mine,soko,1
7639,Mine,ni,4
7640,Mine,mieta,1
7641,Mine,hitori,1
7642,Mine,itami,2
7643,Mine,wa,9
7644,Mine,iro,1
7645,Mine,suteta,1
7646,Mine,madobe,1
7647,Mine,no,12
7648,Mine,hanabira,1
7649,Mine,gogatsu,1
7650,Mine,kaze,1
7651,Mine,yurete,1
7652,Mine,kieta,2
7653,Mine,kikasete,3
7654,Mine,kimi,3
7655,Mine,uta,2
7656,Mine,ano,3
7657,Mine,egao,3
7658,Mine,de,4
7659,Mine,sono,3
7660,Mine,koe,1
7661,Mine,ukabu,1
7662,Mine,keshiki,1
7663,Mine,demo,1
7664,Mine,onaji,2
7665,Mine,hana,1
7666,Mine,miteita,2
7667,Mine,kikoeru,2
7668,Mine,i,3
7669,Mine,miss,2
7670,Mine,you,7
7671,Mine,sō,2
7672,Mine,nakisōde,2
7673,Mine,mō,3
7674,Mine,makesōde,2
7675,Mine,are,3
7676,Mine,haru,3
7677,Mine,koro,3
7678,Mine,omou,2
7679,Mine,when,4
7680,Mine,were,4
7681,Mine,mine,4
7682,Mine,itsumo,1
7683,Mine,muchū,1
7684,Mine,natte,1
7685,Mine,nanika,1
7686,Mine,sagashite,1
7687,Mine,ita,1
7688,Mine,jibun,1
7689,Mine,kureta,1
7690,Mine,kokage,1
7691,Mine,yakusoku,1
7692,Mine,kuchidzuke,1
7693,Mine,yōni,1
7694,Mine,awaku,1
7695,Mine,goe,2
7696,Mine,kanadeteta,1
7697,Mine,yume,3
7698,Mine,mama,1
7699,Mine,kana,1
7700,Mine,utau,2
7701,Mine,shizuka,1
7702,Mine,tōzakaru,1
7703,Mine,hidamari,1
7704,Mine,oto,1
7705,Mine,chotto,1
7706,Mine,ame,1
7707,Mine,sukoshi,1
7708,Mine,dake,1
7709,Mine,naiteta,1
7710,Mine,love,1
7713,Monochrome Syndrome,whats,4
7714,Monochrome Syndrome,going,5
7715,Monochrome Syndrome,on引いたり押したりして,1
7717,Monochrome Syndrome,boy,2
7718,Monochrome Syndrome,meets,2
7719,Monochrome Syndrome,girl,2
7721,Monochrome Syndrome,wrong,1
7722,Monochrome Syndrome,manual,1
7723,Monochrome Syndrome,step,6
7725,Monochrome Syndrome,up君の近くで見えるようにそれから,1
7726,Monochrome Syndrome,back,2
7727,Monochrome Syndrome,standard,2
7728,Monochrome Syndrome,なんて意味がないよねcan,1
7729,Monochrome Syndrome,you,6
7730,Monochrome Syndrome,hear,2
7731,Monochrome Syndrome,my,3
7732,Monochrome Syndrome,heartbeat,2
7733,Monochrome Syndrome,singing,2
7734,Monochrome Syndrome,to,9
7735,Monochrome Syndrome,your,6
7736,Monochrome Syndrome,heart,2
7737,Monochrome Syndrome,ding,2
7738,Monochrome Syndrome,dong,2
7740,Monochrome Syndrome,すぐにねmonochrome,2
7742,Monochrome Syndrome,i,3
7743,Monochrome Syndrome,know,2
7744,Monochrome Syndrome,where,3
7745,Monochrome Syndrome,we,2
7746,Monochrome Syndrome,should,2
7747,Monochrome Syndrome,be,2
7748,Monochrome Syndrome,cant,3
7749,Monochrome Syndrome,see,3
7750,Monochrome Syndrome,now,4
7751,Monochrome Syndrome,its,3
7752,Monochrome Syndrome,easy,3
7753,Monochrome Syndrome,give,3
7754,Monochrome Syndrome,in,3
7755,Monochrome Syndrome,heart連れ出して見せてよ,1
7758,Monochrome Syndrome,onダンスも踊れなくて,1
7761,Monochrome Syndrome,wrong迷わず,1
7762,Monochrome Syndrome,up,2
7764,Monochrome Syndrome,なんて柄じゃないのにcan,1
7765,Monochrome Syndrome,feel,1
7766,Monochrome Syndrome,me,1
7767,Monochrome Syndrome,belief,1
7768,Monochrome Syndrome,leading,1
7769,Monochrome Syndrome,with,1
7770,Monochrome Syndrome,heart手を取ってみせてよ,1
7771,Monochrome Syndrome,すぐにねsyndrome,1
7773,Monochrome Syndrome,dont,1
7774,Monochrome Syndrome,care,1
7775,Monochrome Syndrome,this,1
7776,Monochrome Syndrome,is,1
7777,Monochrome Syndrome,heartいつだって曖昧な二人は,2
7780,Monochrome Syndrome,flavor,2
7781,Monochrome Syndrome,漂わせてtake,1
7782,Monochrome Syndrome,a,1
7783,Monochrome Syndrome,redeye,1
7784,Monochrome Syndrome,flight,1
7785,Monochrome Syndrome,goodbye,1
7786,Monochrome Syndrome,the,3
7787,Monochrome Syndrome,days,1
7788,Monochrome Syndrome,of,1
7789,Monochrome Syndrome,blue,1
7790,Monochrome Syndrome,yellow,1
7791,Monochrome Syndrome,light,1
7792,Monochrome Syndrome,giving,1
7793,Monochrome Syndrome,warning,1
7794,Monochrome Syndrome,turns,1
7795,Monochrome Syndrome,green,1
7796,Monochrome Syndrome,colors,1
7797,Monochrome Syndrome,can,1
7855,​my sweetest one,歌うよall,1
7856,​my sweetest one,i,16
7857,​my sweetest one,need,12
7858,​my sweetest one,is,12
7859,​my sweetest one,love声を聞いてよ,3
7861,​my sweetest one,君に届けyoure,2
7862,​my sweetest one,my,12
7863,​my sweetest one,sweetest,10
7864,​my sweetest one,oneありふれた言葉の意味を見つけたのは,1
7867,​my sweetest one,そばにいるよall,1
7868,​my sweetest one,love,11
7869,​my sweetest one,your,10
7870,​my sweetest one,pictures,6
7871,​my sweetest one,on,6
7872,​my sweetest one,the,6
7873,​my sweetest one,wall,9
7874,​my sweetest one,tell,6
7875,​my sweetest one,me,8
7876,​my sweetest one,directly,6
7877,​my sweetest one,youre,8
7878,​my sweetest one,one,8
7879,​my sweetest one,songs,4
7880,​my sweetest one,are,4
7881,​my sweetest one,wonderful,4
7882,​my sweetest one,like,4
7883,​my sweetest one,a,6
7884,​my sweetest one,wonder,4
7885,​my sweetest one,wallひとりぼっち,1
7892,​my sweetest one,また歌うよall,1
7893,​my sweetest one,oneありふれた言葉の歌を歌えたのは,1
7900,​my sweetest one,この歌をall,1
7901,​my sweetest one,君に届けall,1
7902,​my sweetest one,so,2
7903,​my sweetest one,now,2
7904,​my sweetest one,got,2
7905,​my sweetest one,way,2
7906,​my sweetest one,cause,2
7907,​my sweetest one,every,2
7908,​my sweetest one,little,2
7909,​my sweetest one,word,2
7910,​my sweetest one,you,3
7911,​my sweetest one,said,2
7912,​my sweetest one,to,3
7913,​my sweetest one,everything,2
7914,​my sweetest one,can,2
7915,​my sweetest one,see,2
7916,​my sweetest one,even,2
7917,​my sweetest one,sunshine,2
7918,​my sweetest one,wakes,2
7919,​my sweetest one,always,2
7920,​my sweetest one,all,7
7921,​my sweetest one,marude,1
7922,​my sweetest one,saakasu,1
7923,​my sweetest one,mahou,1
7924,​my sweetest one,no,13
7925,​my sweetest one,na,2
7926,​my sweetest one,naisho,2
7927,​my sweetest one,de,4
7928,​my sweetest one,kiita,2
7929,​my sweetest one,boro,4
7930,​my sweetest one,rekoodokodomo,1
7931,​my sweetest one,koro,1
7932,​my sweetest one,suki,1
7933,​my sweetest one,datta,1
7934,​my sweetest one,uta,5
7935,​my sweetest one,ga,3
7936,​my sweetest one,kyuu,1
7937,​my sweetest one,ni,7
7938,​my sweetest one,natsukashikute,2
7939,​my sweetest one,itoshiku,2
7940,​my sweetest one,omoeru,2
7941,​my sweetest one,nanigenai,1
7942,​my sweetest one,hi,4
7943,​my sweetest one,demo,2
7944,​my sweetest one,shiawase,1
7945,​my sweetest one,wo,10
7946,​my sweetest one,kanjita,1
7947,​my sweetest one,sonna,1
7948,​my sweetest one,mata,3
7949,​my sweetest one,kuru,2
7950,​my sweetest one,nante,1
7951,​my sweetest one,kidzuitan,2
7952,​my sweetest one,da,2
7953,​my sweetest one,itsuka,2
7954,​my sweetest one,ima,2
7955,​my sweetest one,utau,2
7956,​my sweetest one,yo,7
7957,​my sweetest one,koe,3
7958,​my sweetest one,kiite,3
7959,​my sweetest one,sukoshi,3
7960,​my sweetest one,tereru,3
7961,​my sweetest one,kedo,4
7962,​my sweetest one,kimi,6
7963,​my sweetest one,todoke,3
7964,​my sweetest one,arifureta,2
7965,​my sweetest one,kotoba,2
7966,​my sweetest one,imi,1
7967,​my sweetest one,mitsuketa,2
7968,​my sweetest one,wa,4
7969,​my sweetest one,dakara,3
7970,​my sweetest one,kitto,2
7971,​my sweetest one,zutto,2
7972,​my sweetest one,soba,2
7973,​my sweetest one,iru,1
7974,​my sweetest one,hitoribocchi,1
7975,​my sweetest one,heya,1
7976,​my sweetest one,sumi,1
7977,​my sweetest one,rekoodomake,1
7978,​my sweetest one,sou,2
7979,​my sweetest one,naki,1
7980,​my sweetest one,mo,4
7981,​my sweetest one,nayameru,1
7982,​my sweetest one,toki,2
7983,​my sweetest one,kanashimi,1
7984,​my sweetest one,konna,1
7985,​my sweetest one,hazu,1
7986,​my sweetest one,utaeta,1
7987,​my sweetest one,surechigau,1
7988,​my sweetest one,yoru,1
7989,​my sweetest one,aru,1
7990,​my sweetest one,kotae,1
7991,​my sweetest one,itsu,1
7992,​my sweetest one,hitotsu,1
7993,​my sweetest one,shinburunakusenai,1
7994,​my sweetest one,mono,1
7995,​my sweetest one,utaeru,1
7996,​my sweetest one,sasageru,1
7997,​my sweetest one,tame,1
7998,​my sweetest one,dake,1
7999,​my sweetest one,kono,1
8092,Nemuri no Mori (眠りの森),juuniji,1
8093,Nemuri no Mori (眠りの森),wo,1
8094,Nemuri no Mori (眠りの森),sugitara,1
8095,Nemuri no Mori (眠りの森),machi,3
8096,Nemuri no Mori (眠りの森),o,10
8097,Nemuri no Mori (眠りの森),deyou,1
8098,Nemuri no Mori (眠りの森),tayorinai,1
8099,Nemuri no Mori (眠りの森),koe,1
8100,Nemuri no Mori (眠りの森),de,3
8101,Nemuri no Mori (眠りの森),anata,2
8102,Nemuri no Mori (眠りの森),ga,4
8103,Nemuri no Mori (眠りの森),iu,1
8104,Nemuri no Mori (眠りの森),doko,4
8105,Nemuri no Mori (眠りの森),ni,16
8106,Nemuri no Mori (眠りの森),iku,1
8107,Nemuri no Mori (眠りの森),no,7
8108,Nemuri no Mori (眠りの森),ka,5
8109,Nemuri no Mori (眠りの森),e,1
8110,Nemuri no Mori (眠りの森),ikou,1
8112,Nemuri no Mori (眠りの森),na,4
8113,Nemuri no Mori (眠りの森),renzu,1
8114,Nemuri no Mori (眠りの森),kowareta,1
8115,Nemuri no Mori (眠りの森),sō,1
8116,Nemuri no Mori (眠りの森),genkyōkumotte,1
8117,Nemuri no Mori (眠りの森),mienai,2
8118,Nemuri no Mori (眠りの森),ashita,1
8119,Nemuri no Mori (眠りの森),to,1
8120,Nemuri no Mori (眠りの森),kyōnani,1
8121,Nemuri no Mori (眠りの森),mieta,2
8122,Nemuri no Mori (眠りの森),nani,3
8123,Nemuri no Mori (眠りの森),mo,4
8124,Nemuri no Mori (眠りの森),mi,1
8125,Nemuri no Mori (眠りの森),teta,1
8126,Nemuri no Mori (眠りの森),ima,3
8127,Nemuri no Mori (眠りの森),zawameku,1
8128,Nemuri no Mori (眠りの森),se,1
8129,Nemuri no Mori (眠りの森),mori,7
8130,Nemuri no Mori (眠りの森),hashiru,3
8131,Nemuri no Mori (眠りの森),yo,5
8132,Nemuri no Mori (眠りの森),donnani,2
8133,Nemuri no Mori (眠りの森),fuan,1
8134,Nemuri no Mori (眠りの森),demo,1
8135,Nemuri no Mori (眠りの森),ushiro,1
8136,Nemuri no Mori (眠りの森),wa,2
8137,Nemuri no Mori (眠りの森),furikaeranai,1
8138,Nemuri no Mori (眠りの森),moshi,3
8139,Nemuri no Mori (眠りの森),kaeritai,3
8140,Nemuri no Mori (眠りの森),nante,2
8141,Nemuri no Mori (眠りの森),yowane,3
8142,Nemuri no Mori (眠りの森),haitara,1
8143,Nemuri no Mori (眠りの森),nemuri,3
8144,Nemuri no Mori (眠りの森),watashi,2
8145,Nemuri no Mori (眠りの森),okizari,4
8146,Nemuri no Mori (眠りの森),shite,2
8147,Nemuri no Mori (眠りの森),īnisemono,1
8148,Nemuri no Mori (眠りの森),chizu,1
8149,Nemuri no Mori (眠りの森),shitsu,1
8150,Nemuri no Mori (眠りの森),kushita,1
8151,Nemuri no Mori (眠りの森),jishin,2
8152,Nemuri no Mori (眠りの森),mata,1
8153,Nemuri no Mori (眠りの森),kurui,1
8154,Nemuri no Mori (眠りの森),hajimeta,1
8155,Nemuri no Mori (眠りの森),hōi,1
8156,Nemuri no Mori (眠りの森),mōsugu,1
8157,Nemuri no Mori (眠りの森),soko,1
8158,Nemuri no Mori (眠りの森),nuketa,1
8159,Nemuri no Mori (眠りの森),mada,1
8160,Nemuri no Mori (眠りの森),gensō,1
